,Benchmark,Instance #,Cluster #,so-time
35,C1_LLU_B_featureCounts_umap.csv,59,3,71.43022871017456
35,C1_LLU_B_featureCounts_umap.csv,59,3,51.16558170318604
35,C1_LLU_B_featureCounts_umap.csv,59,3,67.21530771255493
35,C1_LLU_B_featureCounts_umap.csv,59,3,70.26863145828247
35,C1_LLU_B_featureCounts_umap.csv,59,3,65.87983918190002
35,C1_LLU_B_featureCounts_umap.csv,59,3,51.508349895477295
35,C1_LLU_B_featureCounts_umap.csv,59,3,69.80145335197449
35,C1_LLU_B_featureCounts_umap.csv,59,3,72.87244606018066
35,C1_LLU_B_featureCounts_umap.csv,59,3,61.94993424415589
35,C1_LLU_B_featureCounts_umap.csv,59,3,76.60241961479187
35,C1_LLU_B_featureCounts_umap.csv,59,3,71.95891547203064
35,C1_LLU_B_featureCounts_umap.csv,59,3,65.93200492858887
35,C1_LLU_B_featureCounts_umap.csv,59,3,50.32489728927612
35,C1_LLU_B_featureCounts_umap.csv,59,3,58.87145972251892
35,C1_LLU_B_featureCounts_umap.csv,59,3,62.42501759529114
35,C1_LLU_B_featureCounts_umap.csv,59,3,65.05882596969604
35,C1_LLU_B_featureCounts_umap.csv,59,3,74.0280089378357
35,C1_LLU_B_featureCounts_umap.csv,59,3,49.61069846153259
35,C1_LLU_B_featureCounts_umap.csv,59,3,52.32892465591431
35,C1_LLU_B_featureCounts_umap.csv,59,3,66.45319080352783
35,C1_LLU_B_featureCounts_umap.csv,59,3,70.80781888961792
35,C1_LLU_B_featureCounts_umap.csv,59,3,61.155489921569824
35,C1_LLU_B_featureCounts_umap.csv,59,3,50.91899728775024
35,C1_LLU_B_featureCounts_umap.csv,59,3,67.12995481491089
35,C1_LLU_B_featureCounts_umap.csv,59,3,63.2022967338562
35,C1_LLU_B_featureCounts_umap.csv,59,3,75.7459990978241
35,C1_LLU_B_featureCounts_umap.csv,59,3,67.82193231582642
35,C1_LLU_B_featureCounts_umap.csv,59,3,72.12605357170105
35,C1_LLU_B_featureCounts_umap.csv,59,3,50.57769298553467
35,C1_LLU_B_featureCounts_umap.csv,59,3,50.32877779006958
36,C1_LLU_B_kallisto_umap.csv,60,3,50.323384284973145
37,C1_LLU_B_rsem_umap.csv,60,3,68.0494532585144
37,C1_LLU_B_rsem_umap.csv,60,3,71.55335068702698
36,C1_LLU_B_kallisto_umap.csv,60,3,65.80609631538391
36,C1_LLU_B_kallisto_umap.csv,60,3,73.23258233070374
37,C1_LLU_B_rsem_umap.csv,60,3,75.51137614250183
37,C1_LLU_B_rsem_umap.csv,60,3,56.43077373504639
37,C1_LLU_B_rsem_umap.csv,60,3,71.84459853172302
37,C1_LLU_B_rsem_umap.csv,60,3,67.85145092010498
36,C1_LLU_B_kallisto_umap.csv,60,3,58.49873471260071
36,C1_LLU_B_kallisto_umap.csv,60,3,70.4409830570221
36,C1_LLU_B_kallisto_umap.csv,60,3,69.51102209091187
37,C1_LLU_B_rsem_umap.csv,60,3,64.60188508033752
37,C1_LLU_B_rsem_umap.csv,60,3,74.19891047477722
36,C1_LLU_B_kallisto_umap.csv,60,3,70.58829307556152
37,C1_LLU_B_rsem_umap.csv,60,3,50.5224187374115
37,C1_LLU_B_rsem_umap.csv,60,3,63.44300580024719
36,C1_LLU_B_kallisto_umap.csv,60,3,73.29605054855347
37,C1_LLU_B_rsem_umap.csv,60,3,53.070576429367065
36,C1_LLU_B_kallisto_umap.csv,60,3,55.359750509262085
36,C1_LLU_B_kallisto_umap.csv,60,3,64.39439749717712
36,C1_LLU_B_kallisto_umap.csv,60,3,50.22382307052612
37,C1_LLU_B_rsem_umap.csv,60,3,50.371516704559326
36,C1_LLU_B_kallisto_umap.csv,60,3,71.65662598609924
37,C1_LLU_B_rsem_umap.csv,60,3,67.80174803733826
36,C1_LLU_B_kallisto_umap.csv,60,3,74.20430636405945
37,C1_LLU_B_rsem_umap.csv,60,3,74.13517761230469
36,C1_LLU_B_kallisto_umap.csv,60,3,51.12735199928284
36,C1_LLU_B_kallisto_umap.csv,60,3,67.94911432266235
37,C1_LLU_B_rsem_umap.csv,60,3,66.30192589759827
37,C1_LLU_B_rsem_umap.csv,60,3,74.47894644737244
37,C1_LLU_B_rsem_umap.csv,60,3,62.01863765716553
36,C1_LLU_B_kallisto_umap.csv,60,3,50.76903200149536
37,C1_LLU_B_rsem_umap.csv,60,3,71.48672389984131
36,C1_LLU_B_kallisto_umap.csv,60,3,68.44788956642151
36,C1_LLU_B_kallisto_umap.csv,60,3,60.886473178863525
36,C1_LLU_B_kallisto_umap.csv,60,3,69.93977284431458
37,C1_LLU_B_rsem_umap.csv,60,3,62.82000517845154
37,C1_LLU_B_rsem_umap.csv,60,3,50.28576469421387
36,C1_LLU_B_kallisto_umap.csv,60,3,67.55352449417114
37,C1_LLU_B_rsem_umap.csv,60,3,53.10847926139832
36,C1_LLU_B_kallisto_umap.csv,60,3,68.08322620391846
37,C1_LLU_B_rsem_umap.csv,60,3,66.41009163856506
36,C1_LLU_B_kallisto_umap.csv,60,3,50.15873908996582
37,C1_LLU_B_rsem_umap.csv,60,3,49.870596170425415
36,C1_LLU_B_kallisto_umap.csv,60,3,69.41651940345764
37,C1_LLU_B_rsem_umap.csv,60,3,65.19147300720215
36,C1_LLU_B_kallisto_umap.csv,60,3,65.66925883293152
37,C1_LLU_B_rsem_umap.csv,60,3,75.44854950904846
37,C1_LLU_B_rsem_umap.csv,60,3,67.59252381324768
37,C1_LLU_B_rsem_umap.csv,60,3,71.7338764667511
36,C1_LLU_B_kallisto_umap.csv,60,3,71.84029579162598
37,C1_LLU_B_rsem_umap.csv,60,3,51.509342432022095
36,C1_LLU_B_kallisto_umap.csv,60,3,74.70101976394653
36,C1_LLU_B_kallisto_umap.csv,60,3,51.14765548706055
36,C1_LLU_B_kallisto_umap.csv,60,3,50.99245071411133
37,C1_LLU_B_rsem_umap.csv,60,3,74.23068308830261
36,C1_LLU_B_kallisto_umap.csv,60,3,74.55233240127563
37,C1_LLU_B_rsem_umap.csv,60,3,50.945425510406494
36,C1_LLU_B_kallisto_umap.csv,60,3,62.52143955230713
32,C1_LLU_A_featureCounts_umap.csv,70,3,52.2838408946991
32,C1_LLU_A_featureCounts_umap.csv,70,3,56.909833908081055
32,C1_LLU_A_featureCounts_umap.csv,70,3,72.46029448509216
32,C1_LLU_A_featureCounts_umap.csv,70,3,75.16222143173218
32,C1_LLU_A_featureCounts_umap.csv,70,3,62.449304819107056
32,C1_LLU_A_featureCounts_umap.csv,70,3,70.64334797859192
32,C1_LLU_A_featureCounts_umap.csv,70,3,73.87383556365967
32,C1_LLU_A_featureCounts_umap.csv,70,3,51.56279945373535
32,C1_LLU_A_featureCounts_umap.csv,70,3,76.82098197937012
32,C1_LLU_A_featureCounts_umap.csv,70,3,76.2373960018158
32,C1_LLU_A_featureCounts_umap.csv,70,3,68.52246260643005
32,C1_LLU_A_featureCounts_umap.csv,70,3,71.24231719970703
32,C1_LLU_A_featureCounts_umap.csv,70,3,51.98649835586548
32,C1_LLU_A_featureCounts_umap.csv,70,3,53.01332521438599
32,C1_LLU_A_featureCounts_umap.csv,70,3,71.84306240081787
32,C1_LLU_A_featureCounts_umap.csv,70,3,74.56439256668091
32,C1_LLU_A_featureCounts_umap.csv,70,3,63.84156394004822
32,C1_LLU_A_featureCounts_umap.csv,70,3,53.14333701133728
32,C1_LLU_A_featureCounts_umap.csv,70,3,53.18263506889343
32,C1_LLU_A_featureCounts_umap.csv,70,3,64.92511510848999
32,C1_LLU_A_featureCounts_umap.csv,70,3,76.68146228790283
32,C1_LLU_A_featureCounts_umap.csv,70,3,74.73975944519043
32,C1_LLU_A_featureCounts_umap.csv,70,3,72.50592064857483
32,C1_LLU_A_featureCounts_umap.csv,70,3,58.90073251724243
32,C1_LLU_A_featureCounts_umap.csv,70,3,73.63074541091919
32,C1_LLU_A_featureCounts_umap.csv,70,3,51.739811420440674
32,C1_LLU_A_featureCounts_umap.csv,70,3,74.71565914154053
32,C1_LLU_A_featureCounts_umap.csv,70,3,80.64281558990479
32,C1_LLU_A_featureCounts_umap.csv,70,3,68.92794275283813
32,C1_LLU_A_featureCounts_umap.csv,70,3,71.64080095291138
34,C1_LLU_A_rsem_umap.csv,71,3,68.27798223495483
34,C1_LLU_A_rsem_umap.csv,71,3,69.0426893234253
34,C1_LLU_A_rsem_umap.csv,71,3,75.84151196479797
34,C1_LLU_A_rsem_umap.csv,71,3,63.4195864200592
34,C1_LLU_A_rsem_umap.csv,71,3,74.99753952026367
34,C1_LLU_A_rsem_umap.csv,71,3,65.87988114356995
34,C1_LLU_A_rsem_umap.csv,71,3,75.8844587802887
34,C1_LLU_A_rsem_umap.csv,71,3,68.42134284973145
34,C1_LLU_A_rsem_umap.csv,71,3,53.295546531677246
34,C1_LLU_A_rsem_umap.csv,71,3,51.61077475547791
34,C1_LLU_A_rsem_umap.csv,71,3,68.9478874206543
34,C1_LLU_A_rsem_umap.csv,71,3,53.85748267173767
34,C1_LLU_A_rsem_umap.csv,71,3,75.34988284111023
34,C1_LLU_A_rsem_umap.csv,71,3,52.84245228767395
34,C1_LLU_A_rsem_umap.csv,71,3,69.18429207801819
34,C1_LLU_A_rsem_umap.csv,71,3,72.06393718719482
34,C1_LLU_A_rsem_umap.csv,71,3,77.3718740940094
34,C1_LLU_A_rsem_umap.csv,71,3,52.84607934951782
34,C1_LLU_A_rsem_umap.csv,71,3,71.6995096206665
34,C1_LLU_A_rsem_umap.csv,71,3,59.49654889106751
34,C1_LLU_A_rsem_umap.csv,71,3,65.45176601409912
34,C1_LLU_A_rsem_umap.csv,71,3,53.694642066955566
34,C1_LLU_A_rsem_umap.csv,71,3,73.52615904808044
34,C1_LLU_A_rsem_umap.csv,71,3,78.84084033966064
34,C1_LLU_A_rsem_umap.csv,71,3,73.9414176940918
34,C1_LLU_A_rsem_umap.csv,71,3,75.97722816467285
34,C1_LLU_A_rsem_umap.csv,71,3,74.30054521560669
34,C1_LLU_A_rsem_umap.csv,71,3,70.74940776824951
34,C1_LLU_A_rsem_umap.csv,71,3,52.157979011535645
34,C1_LLU_A_rsem_umap.csv,71,3,55.3845112323761
33,C1_LLU_A_kallisto_umap.csv,72,3,52.674394369125366
33,C1_LLU_A_kallisto_umap.csv,72,3,64.91267561912537
33,C1_LLU_A_kallisto_umap.csv,72,3,72.95961451530457
33,C1_LLU_A_kallisto_umap.csv,72,3,53.47131824493408
33,C1_LLU_A_kallisto_umap.csv,72,3,67.46067976951599
33,C1_LLU_A_kallisto_umap.csv,72,3,58.00161528587341
33,C1_LLU_A_kallisto_umap.csv,72,3,64.51688957214355
33,C1_LLU_A_kallisto_umap.csv,72,3,58.53337621688843
33,C1_LLU_A_kallisto_umap.csv,72,3,68.69636368751526
33,C1_LLU_A_kallisto_umap.csv,72,3,75.8925769329071
33,C1_LLU_A_kallisto_umap.csv,72,3,53.537543058395386
33,C1_LLU_A_kallisto_umap.csv,72,3,70.1677815914154
33,C1_LLU_A_kallisto_umap.csv,72,3,75.23934078216553
33,C1_LLU_A_kallisto_umap.csv,72,3,75.32341194152832
33,C1_LLU_A_kallisto_umap.csv,72,3,74.3954131603241
33,C1_LLU_A_kallisto_umap.csv,72,3,72.75234055519104
33,C1_LLU_A_kallisto_umap.csv,72,3,53.4101984500885
33,C1_LLU_A_kallisto_umap.csv,72,3,52.16565680503845
33,C1_LLU_A_kallisto_umap.csv,72,3,71.62539410591125
33,C1_LLU_A_kallisto_umap.csv,72,3,74.42642593383789
33,C1_LLU_A_kallisto_umap.csv,72,3,76.93213868141174
33,C1_LLU_A_kallisto_umap.csv,72,3,65.19393944740295
33,C1_LLU_A_kallisto_umap.csv,72,3,52.18338251113892
33,C1_LLU_A_kallisto_umap.csv,72,3,50.945982933044434
33,C1_LLU_A_kallisto_umap.csv,72,3,78.25920152664185
33,C1_LLU_A_kallisto_umap.csv,72,3,69.63561034202576
33,C1_LLU_A_kallisto_umap.csv,72,3,70.46057987213135
33,C1_LLU_A_kallisto_umap.csv,72,3,74.40270924568176
33,C1_LLU_A_kallisto_umap.csv,72,3,79.55430102348328
33,C1_LLU_A_kallisto_umap.csv,72,3,77.39417624473572
27,C1_FDA_HT_A_kallisto_umap.csv,195,3,99.8445074558258
27,C1_FDA_HT_A_kallisto_umap.csv,195,3,73.90880632400513
27,C1_FDA_HT_A_kallisto_umap.csv,195,3,74.15943813323975
27,C1_FDA_HT_A_kallisto_umap.csv,195,3,92.13726258277892
27,C1_FDA_HT_A_kallisto_umap.csv,195,3,108.19083499908449
27,C1_FDA_HT_A_kallisto_umap.csv,195,3,74.03380608558655
27,C1_FDA_HT_A_kallisto_umap.csv,195,3,74.9896514415741
27,C1_FDA_HT_A_kallisto_umap.csv,195,3,76.10280895233154
27,C1_FDA_HT_A_kallisto_umap.csv,195,3,99.83576345443726
27,C1_FDA_HT_A_kallisto_umap.csv,195,3,77.85937094688416
27,C1_FDA_HT_A_kallisto_umap.csv,195,3,111.4580581188202
27,C1_FDA_HT_A_kallisto_umap.csv,195,3,104.17117595672607
27,C1_FDA_HT_A_kallisto_umap.csv,195,3,107.40729188919067
27,C1_FDA_HT_A_kallisto_umap.csv,195,3,75.00535130500793
27,C1_FDA_HT_A_kallisto_umap.csv,195,3,93.00322031974792
27,C1_FDA_HT_A_kallisto_umap.csv,195,3,113.50169944763184
27,C1_FDA_HT_A_kallisto_umap.csv,195,3,106.4259774684906
27,C1_FDA_HT_A_kallisto_umap.csv,195,4,126.80033564567566
27,C1_FDA_HT_A_kallisto_umap.csv,195,3,87.70036625862122
27,C1_FDA_HT_A_kallisto_umap.csv,195,3,106.80080533027648
27,C1_FDA_HT_A_kallisto_umap.csv,195,3,101.661479473114
27,C1_FDA_HT_A_kallisto_umap.csv,195,4,122.74667143821716
27,C1_FDA_HT_A_kallisto_umap.csv,195,3,108.41751384735107
27,C1_FDA_HT_A_kallisto_umap.csv,195,3,108.16269969940186
27,C1_FDA_HT_A_kallisto_umap.csv,195,3,102.17066597938538
27,C1_FDA_HT_A_kallisto_umap.csv,195,3,104.52749037742616
27,C1_FDA_HT_A_kallisto_umap.csv,195,3,93.30616402626038
27,C1_FDA_HT_A_kallisto_umap.csv,195,3,105.76617240905762
27,C1_FDA_HT_A_kallisto_umap.csv,195,3,76.33862090110779
27,C1_FDA_HT_A_kallisto_umap.csv,195,3,95.49615240097046
26,C1_FDA_HT_A_featureCounts_umap.csv,197,3,103.68725252151488
28,C1_FDA_HT_A_rsem_umap.csv,197,3,74.56625819206238
26,C1_FDA_HT_A_featureCounts_umap.csv,197,3,93.06784653663637
26,C1_FDA_HT_A_featureCounts_umap.csv,197,3,97.48414278030396
28,C1_FDA_HT_A_rsem_umap.csv,197,3,97.4794659614563
28,C1_FDA_HT_A_rsem_umap.csv,197,3,108.76043224334715
26,C1_FDA_HT_A_featureCounts_umap.csv,197,3,106.97312927246094
26,C1_FDA_HT_A_featureCounts_umap.csv,197,3,99.14752960205078
28,C1_FDA_HT_A_rsem_umap.csv,197,3,109.29845976829527
28,C1_FDA_HT_A_rsem_umap.csv,197,3,97.85566926002502
26,C1_FDA_HT_A_featureCounts_umap.csv,197,3,98.12849497795104
26,C1_FDA_HT_A_featureCounts_umap.csv,197,3,96.64830160140993
28,C1_FDA_HT_A_rsem_umap.csv,197,3,94.10936665534972
26,C1_FDA_HT_A_featureCounts_umap.csv,197,3,112.02942442893982
28,C1_FDA_HT_A_rsem_umap.csv,197,3,107.60874438285828
28,C1_FDA_HT_A_rsem_umap.csv,197,3,106.04565405845642
28,C1_FDA_HT_A_rsem_umap.csv,197,3,109.35250735282898
28,C1_FDA_HT_A_rsem_umap.csv,197,3,98.14615416526794
26,C1_FDA_HT_A_featureCounts_umap.csv,197,3,105.9452738761902
26,C1_FDA_HT_A_featureCounts_umap.csv,197,3,104.42674446105956
28,C1_FDA_HT_A_rsem_umap.csv,197,3,78.81204676628113
28,C1_FDA_HT_A_rsem_umap.csv,197,3,74.03879117965698
28,C1_FDA_HT_A_rsem_umap.csv,197,3,96.84938287734984
26,C1_FDA_HT_A_featureCounts_umap.csv,197,3,73.27280592918396
28,C1_FDA_HT_A_rsem_umap.csv,197,3,111.21697425842284
26,C1_FDA_HT_A_featureCounts_umap.csv,197,3,73.4547061920166
26,C1_FDA_HT_A_featureCounts_umap.csv,197,3,77.67131209373474
26,C1_FDA_HT_A_featureCounts_umap.csv,197,3,107.384779214859
26,C1_FDA_HT_A_featureCounts_umap.csv,197,3,92.79424595832825
28,C1_FDA_HT_A_rsem_umap.csv,197,3,113.52445125579834
28,C1_FDA_HT_A_rsem_umap.csv,197,3,77.19098091125488
26,C1_FDA_HT_A_featureCounts_umap.csv,197,3,91.44946479797365
28,C1_FDA_HT_A_rsem_umap.csv,197,3,89.95065498352051
26,C1_FDA_HT_A_featureCounts_umap.csv,197,3,75.94050431251526
28,C1_FDA_HT_A_rsem_umap.csv,197,3,110.0669445991516
28,C1_FDA_HT_A_rsem_umap.csv,197,3,110.07378602027892
26,C1_FDA_HT_A_featureCounts_umap.csv,197,3,111.95374655723572
28,C1_FDA_HT_A_rsem_umap.csv,197,3,87.74121475219727
28,C1_FDA_HT_A_rsem_umap.csv,197,3,106.93519473075868
26,C1_FDA_HT_A_featureCounts_umap.csv,197,3,75.0676589012146
26,C1_FDA_HT_A_featureCounts_umap.csv,197,3,100.2465672492981
28,C1_FDA_HT_A_rsem_umap.csv,197,3,114.3008198738098
28,C1_FDA_HT_A_rsem_umap.csv,197,3,92.379576921463
26,C1_FDA_HT_A_featureCounts_umap.csv,197,3,86.02644109725952
26,C1_FDA_HT_A_featureCounts_umap.csv,197,3,102.36160612106325
28,C1_FDA_HT_A_rsem_umap.csv,197,3,106.13607120513916
26,C1_FDA_HT_A_featureCounts_umap.csv,197,3,89.90331411361694
26,C1_FDA_HT_A_featureCounts_umap.csv,197,3,103.80846309661864
28,C1_FDA_HT_A_rsem_umap.csv,197,3,108.59076285362244
26,C1_FDA_HT_A_featureCounts_umap.csv,197,3,115.3648121356964
28,C1_FDA_HT_A_rsem_umap.csv,197,3,74.04322052001953
26,C1_FDA_HT_A_featureCounts_umap.csv,197,3,75.43284392356873
26,C1_FDA_HT_A_featureCounts_umap.csv,197,3,113.76627779006958
26,C1_FDA_HT_A_featureCounts_umap.csv,197,3,107.79255533218384
26,C1_FDA_HT_A_featureCounts_umap.csv,197,3,72.53007078170776
28,C1_FDA_HT_A_rsem_umap.csv,197,3,107.89717745780943
28,C1_FDA_HT_A_rsem_umap.csv,197,3,75.78911209106445
28,C1_FDA_HT_A_rsem_umap.csv,197,3,74.2984824180603
26,C1_FDA_HT_A_featureCounts_umap.csv,197,3,74.90373396873474
28,C1_FDA_HT_A_rsem_umap.csv,197,3,76.02935433387756
30,C1_FDA_HT_B_kallisto_umap.csv,224,4,129.21205115318298
30,C1_FDA_HT_B_kallisto_umap.csv,224,4,129.013201713562
30,C1_FDA_HT_B_kallisto_umap.csv,224,3,115.41051125526428
30,C1_FDA_HT_B_kallisto_umap.csv,224,4,136.9517161846161
30,C1_FDA_HT_B_kallisto_umap.csv,224,4,90.13136529922484
30,C1_FDA_HT_B_kallisto_umap.csv,224,3,82.785715341568
30,C1_FDA_HT_B_kallisto_umap.csv,224,4,121.79387211799622
30,C1_FDA_HT_B_kallisto_umap.csv,224,4,117.6997218132019
30,C1_FDA_HT_B_kallisto_umap.csv,224,3,78.7095365524292
30,C1_FDA_HT_B_kallisto_umap.csv,224,4,130.7395007610321
30,C1_FDA_HT_B_kallisto_umap.csv,224,4,110.03253293037416
30,C1_FDA_HT_B_kallisto_umap.csv,224,4,126.15317106246948
30,C1_FDA_HT_B_kallisto_umap.csv,224,4,133.81020426750183
30,C1_FDA_HT_B_kallisto_umap.csv,224,3,80.45099449157715
30,C1_FDA_HT_B_kallisto_umap.csv,224,3,120.24885272979736
30,C1_FDA_HT_B_kallisto_umap.csv,224,3,110.42700052261353
30,C1_FDA_HT_B_kallisto_umap.csv,224,4,131.52304315567017
30,C1_FDA_HT_B_kallisto_umap.csv,224,4,117.0578110218048
30,C1_FDA_HT_B_kallisto_umap.csv,224,4,126.52958059310912
30,C1_FDA_HT_B_kallisto_umap.csv,224,3,100.17695260047913
30,C1_FDA_HT_B_kallisto_umap.csv,224,3,82.42856311798096
30,C1_FDA_HT_B_kallisto_umap.csv,224,3,79.2551748752594
30,C1_FDA_HT_B_kallisto_umap.csv,224,4,85.91324377059937
30,C1_FDA_HT_B_kallisto_umap.csv,224,3,110.03759860992432
30,C1_FDA_HT_B_kallisto_umap.csv,224,4,134.08591032028198
30,C1_FDA_HT_B_kallisto_umap.csv,224,3,78.83232188224792
30,C1_FDA_HT_B_kallisto_umap.csv,224,4,132.18037915229797
30,C1_FDA_HT_B_kallisto_umap.csv,224,3,114.65413761138916
30,C1_FDA_HT_B_kallisto_umap.csv,224,4,109.16799569129944
30,C1_FDA_HT_B_kallisto_umap.csv,224,3,89.78634548187256
31,C1_FDA_HT_B_rsem_umap.csv,231,4,123.57711482048036
29,C1_FDA_HT_B_featureCounts_umap.csv,231,3,94.65761494636536
31,C1_FDA_HT_B_rsem_umap.csv,231,4,131.91399502754211
31,C1_FDA_HT_B_rsem_umap.csv,231,4,127.55251789093018
29,C1_FDA_HT_B_featureCounts_umap.csv,231,4,134.40957355499268
31,C1_FDA_HT_B_rsem_umap.csv,231,4,130.27300906181335
29,C1_FDA_HT_B_featureCounts_umap.csv,231,3,111.7798399925232
29,C1_FDA_HT_B_featureCounts_umap.csv,231,3,116.26297926902772
29,C1_FDA_HT_B_featureCounts_umap.csv,231,3,83.617014169693
29,C1_FDA_HT_B_featureCounts_umap.csv,231,4,129.3631932735443
31,C1_FDA_HT_B_rsem_umap.csv,231,3,87.29618167877197
29,C1_FDA_HT_B_featureCounts_umap.csv,231,3,81.76915383338928
31,C1_FDA_HT_B_rsem_umap.csv,231,4,133.27166867256165
29,C1_FDA_HT_B_featureCounts_umap.csv,231,4,134.2524116039276
31,C1_FDA_HT_B_rsem_umap.csv,231,3,83.39613747596741
29,C1_FDA_HT_B_featureCounts_umap.csv,231,4,119.805762052536
29,C1_FDA_HT_B_featureCounts_umap.csv,231,4,135.53639912605286
31,C1_FDA_HT_B_rsem_umap.csv,231,3,114.88476848602296
31,C1_FDA_HT_B_rsem_umap.csv,231,4,132.85234689712524
31,C1_FDA_HT_B_rsem_umap.csv,231,3,108.60893154144289
29,C1_FDA_HT_B_featureCounts_umap.csv,231,4,138.77058577537537
29,C1_FDA_HT_B_featureCounts_umap.csv,231,3,114.08459210395812
31,C1_FDA_HT_B_rsem_umap.csv,231,3,113.5786428451538
31,C1_FDA_HT_B_rsem_umap.csv,231,4,87.82140064239502
31,C1_FDA_HT_B_rsem_umap.csv,231,4,135.71581411361694
29,C1_FDA_HT_B_featureCounts_umap.csv,231,4,134.13476634025574
29,C1_FDA_HT_B_featureCounts_umap.csv,231,4,87.95160269737244
31,C1_FDA_HT_B_rsem_umap.csv,231,3,82.25867462158203
31,C1_FDA_HT_B_rsem_umap.csv,231,3,100.51731157302856
29,C1_FDA_HT_B_featureCounts_umap.csv,231,3,79.89473605155945
31,C1_FDA_HT_B_rsem_umap.csv,231,3,79.87944650650024
29,C1_FDA_HT_B_featureCounts_umap.csv,231,3,83.32234811782837
31,C1_FDA_HT_B_rsem_umap.csv,231,3,79.77964043617249
29,C1_FDA_HT_B_featureCounts_umap.csv,231,3,100.8951723575592
31,C1_FDA_HT_B_rsem_umap.csv,231,4,131.58179450035095
29,C1_FDA_HT_B_featureCounts_umap.csv,231,4,91.90988349914552
31,C1_FDA_HT_B_rsem_umap.csv,231,4,92.21939468383788
29,C1_FDA_HT_B_featureCounts_umap.csv,231,3,80.72326016426086
31,C1_FDA_HT_B_rsem_umap.csv,231,3,80.28723502159119
29,C1_FDA_HT_B_featureCounts_umap.csv,231,3,123.96012020111084
29,C1_FDA_HT_B_featureCounts_umap.csv,231,4,132.40089678764343
29,C1_FDA_HT_B_featureCounts_umap.csv,231,3,80.32988142967224
31,C1_FDA_HT_B_rsem_umap.csv,231,3,117.32074785232544
31,C1_FDA_HT_B_rsem_umap.csv,231,4,123.13400149345398
29,C1_FDA_HT_B_featureCounts_umap.csv,231,4,110.44125723838806
31,C1_FDA_HT_B_rsem_umap.csv,231,4,138.7884967327118
31,C1_FDA_HT_B_rsem_umap.csv,231,3,123.3517198562622
31,C1_FDA_HT_B_rsem_umap.csv,231,4,112.41974592208862
31,C1_FDA_HT_B_rsem_umap.csv,231,4,127.22403597831726
31,C1_FDA_HT_B_rsem_umap.csv,231,4,120.41777634620668
29,C1_FDA_HT_B_featureCounts_umap.csv,231,4,118.78924250602722
29,C1_FDA_HT_B_featureCounts_umap.csv,231,4,127.60228300094604
29,C1_FDA_HT_B_featureCounts_umap.csv,231,3,116.38615417480467
29,C1_FDA_HT_B_featureCounts_umap.csv,231,4,137.10212349891663
29,C1_FDA_HT_B_featureCounts_umap.csv,231,4,131.3574402332306
31,C1_FDA_HT_B_rsem_umap.csv,231,4,118.77263474464417
29,C1_FDA_HT_B_featureCounts_umap.csv,231,4,115.9223129749298
29,C1_FDA_HT_B_featureCounts_umap.csv,231,4,110.75308084487916
31,C1_FDA_HT_B_rsem_umap.csv,231,4,111.5078694820404
31,C1_FDA_HT_B_rsem_umap.csv,231,3,81.16401720046997
41,ICELL8_PE_B_featureCounts_umap.csv,547,4,239.46492385864255
41,ICELL8_PE_B_featureCounts_umap.csv,547,4,225.242431640625
41,ICELL8_PE_B_featureCounts_umap.csv,547,4,200.06322383880612
41,ICELL8_PE_B_featureCounts_umap.csv,547,4,248.2240614891052
41,ICELL8_PE_B_featureCounts_umap.csv,547,4,248.31334376335144
41,ICELL8_PE_B_featureCounts_umap.csv,547,4,236.1921546459198
41,ICELL8_PE_B_featureCounts_umap.csv,547,4,182.7733814716339
41,ICELL8_PE_B_featureCounts_umap.csv,547,4,165.3174421787262
41,ICELL8_PE_B_featureCounts_umap.csv,547,4,155.98690485954285
41,ICELL8_PE_B_featureCounts_umap.csv,547,4,154.7555468082428
41,ICELL8_PE_B_featureCounts_umap.csv,547,4,161.6479425430298
41,ICELL8_PE_B_featureCounts_umap.csv,547,4,172.60423302650452
41,ICELL8_PE_B_featureCounts_umap.csv,547,4,211.68494176864624
41,ICELL8_PE_B_featureCounts_umap.csv,547,4,233.2361958026886
41,ICELL8_PE_B_featureCounts_umap.csv,547,4,217.00003027915955
41,ICELL8_PE_B_featureCounts_umap.csv,547,4,225.30075454711917
41,ICELL8_PE_B_featureCounts_umap.csv,547,4,237.2321467399597
41,ICELL8_PE_B_featureCounts_umap.csv,547,4,209.9933025836945
41,ICELL8_PE_B_featureCounts_umap.csv,547,4,235.4829607009888
41,ICELL8_PE_B_featureCounts_umap.csv,547,4,162.56659078598022
41,ICELL8_PE_B_featureCounts_umap.csv,547,4,211.09145736694336
41,ICELL8_PE_B_featureCounts_umap.csv,547,4,162.8227059841156
41,ICELL8_PE_B_featureCounts_umap.csv,547,4,194.7277057170868
41,ICELL8_PE_B_featureCounts_umap.csv,547,4,219.00484132766724
41,ICELL8_PE_B_featureCounts_umap.csv,547,4,216.3827133178711
41,ICELL8_PE_B_featureCounts_umap.csv,547,4,196.1367003917694
41,ICELL8_PE_B_featureCounts_umap.csv,547,4,238.2720003128052
41,ICELL8_PE_B_featureCounts_umap.csv,547,4,233.77605557441711
41,ICELL8_PE_B_featureCounts_umap.csv,547,4,157.70038199424744
41,ICELL8_PE_B_featureCounts_umap.csv,547,4,233.2849533557892
43,ICELL8_PE_B_rsem_umap.csv,548,4,156.40422415733337
43,ICELL8_PE_B_rsem_umap.csv,548,4,162.4155478477478
